StationID,Station
8580991,"Locarno, V. Luini"
8580992,"Locarno, Bivio V. Nessi"
8580993,"Locarno, Case Popolari"
8580994,"Locarno, Palazzetto Fevi"
8580995,"Muralto, Palazzo dei Congressi"
8580996,"Altstätten SG, Kapf"
8580997,"Rehetobel, Schützenhaus"
8581000,"Vaduz, Städtle"
8581001,"Triesenberg, Tristel"
8581002,"Triesenberg, Egga"
8581003,"Triesen, Argweg"
8581004,"Gamprin, Simmasguet"
8581005,"Gamprin, Unterbühl"
8581006,"Gamprin, Abzw. Badäl-Schlatt"
8581007,"Gamprin, Mühlegass"
8581008,"Ruggell, Limsenegg"
8581009,"Malbun, Zentrum"
8581010,"Schellenberg, Klenn"
8581011,"Schellenberg, Stotz"
8581012,"Schellenberg, Hinterschloss"
8581013,"Schellenberg, Obergut"
8581014,"Fischbach-Göslikon, Kirchenack"
8581015,"Affoltern a. A., Friedhof"
8581016,"Benken SG, Röten"
8581017,"Schwenden i.D., Fildrichbrücke"
8581018,"Schwenden i. D., Geissboden"
8581019,"Kiental, Rufenen"
8581020,"Beatenberg, Altersheim"
8581021,"Bargen BE, Bahnhof"
8581023,Leimere b. Mühleberg
8581024,"Ammerzwil BE, Sandhubel"
8581025,"Münchenbuchsee, Sagi"
8581027,"Trin, Quadris"
8581028,"Malix, Rezia"
8581029,"Pagig, Pudanal"
8581030,"Bächli, Harzenmoos"
8581032,"Landquart, Fabriken"
8581033,"Lätti, Hauptstrasse"
8581034,"Küttigkofen, Dorf"
8581035,"Bösingen, Cholholz"
8581036,"Landquart, Post"
8581037,"Landquart, Primarschule"
8581038,"Landquart, Schulhaus Ried"
8581039,"Landquart, Forum im Ried"
8581040,"Igis, Castaletweg"
8581041,"Igis, Schulhaus"
8581042,"Igis, Kreuzwiese"
8581043,"Igis, Im Lux/Gruobhof"
8581044,"Chur, Bahnhofplatz"
8581046,"Aigle, rte d'Evian"
8581047,"Aigle, Pautex"
8581048,"Aigle, Golf"
8581049,"Aigle, Service Auto"
8581050,"Aigle, La Mêlée"
8581051,"Sagogn, Fanaus"
8581052,"Lunden, Büel"
8581053,"Luzein, Schermen"
8581054,"Romanel-sur-Morges, Pra-Vuatte"
8581055,"Attelwil, Schule"
8581056,"Pfäffikon SZ, Tertianum"
8581057,"Pfäffikon SZ, Gräfli"
8581059,"Stallikon, Loomatt"
8581060,"Eyholz, Brücke"
8581061,"Saas-Almagell, Sportplatz"
8581062,"Basel, Brausebad"
8581065,"Fresens, bas du village"
8581066,"St-Aubin NE, village"
8581067,"Les Agettes, Tsamorés"
8581068,"Vaumarcus, haut du village"
8581069,"S. Vittore, Sgravina"
8581070,"Rheinfelden, Kloos"
8581071,"Kaufdorf, Bahnhof"
8581072,"Siglistorf, Oberdorf"
8581073,"Schaffhausen, Bachstrasse"
8581076,"Lyss, Seelandhalle"
8581077,"Igis, Rebhaldenweg"
8581079,"Menziken, Spital"
8581080,"Hüswil, Stoos"
8581081,"Sursee, Waldegg"
8581085,"Sursee, Mariazell"
8581086,"Schenkon, Zellburg"
8581093,"Triesenberg, Balischguad"
8581094,"Strada i. E., spv. Chaflur"
8581095,"Andeer, Tgavugl"
8581096,"Stampa, Val d'Arca"
8581097,"Saanenmöser, Mösching"
8581098,"Saanenmöser, Birkheimweg"
8581099,"Zofingen, Heitereplatz"
8581100,"Mase, Les Terresses"
8581101,"Suen, Les Grands Praz"
8581102,"Trogne, d'Enhaut"
8581103,"Wald ZH, Pflegezentrum"
8581104,"Figgione, Bivio per Figgione"
8581105,"S. Antonino, Posta"
8581106,"Bözberg, Mittlerer Hafen"
8581107,"Bözberg, Oberer Hafen"
8581108,"Sulz AG, Roos"
8581109,"Kleindöttingen, Schwächeler"
8581110,"Reconvilier, FMB"
8581111,"Le Fuet, carrefour"
8581113,"Begnins, Grange-Grèche"
8581114,"Penthalaz, Verney"
8581116,"Orbe, gare"
8581119,"Bethlehem b. Bern, Riedernrain"
8581120,"Schnottwil, Schulhaus"
8581121,"Schwarzenburg, Zelg"
8581122,"Villa di Chiavenna, Centro"
8581123,Prosto di Piuro
8581124,"Borgonuovo, Italia"
8581125,S. Croce
8581126,"Rorschacherberg, Swissair"
8581127,"Jonschwil, Sonne"
8581128,"Zuckenriet, Bläuel"
8581129,"Urnäsch, Dürrenbach"
8581130,"Courfaivre, gare"
8581136,"Delémont, Hôpital"
8581137,"Delémont, Cras des Fourches"
8581138,"Delémont, rue des Andains"
8581139,"Delémont, Communance"
8581140,"Delémont, rue des Sources"
8581144,"Moutier, Suisse Ouest"
8581146,"Moutier, Suisse Est"
8581147,"Moutier, Neusté"
8581148,"Moutier, Petite-Fin"
8581149,"Moutier, Chantemerle"
8581151,"Moutier, Etoile"
8581152,"Balzers, Sportplatz"
8581154,"Stugl/Stuls, Dorf"
8581155,"Scheid, Curgiola"
8581156,"Feldis/Veulden, Nurlagn"
8581157,"Cresciano, Palazzi"
8581158,"Schwarzenberg LU, Fabrikli"
8581159,"Schwarzenberg LU, Lifelen"
8581160,"Alpnach Dorf, Schoried"
8581161,"Meggen, Bahnhof"
8581163,"Gerra (Gambarogno), Stazione"
8581164,"Alpnach Dorf, Hofmättelikreuz"
8581165,"Evolène, Planchet"
8581166,"Breil/Brigels, Pundual"
8581167,"Breil/Brigels, S. Giacun"
8581168,"Breil/Brigels, Crestas"
8581169,"Valendas, Dorf"
8581170,"Valendas, Abzw. Brün"
8581171,"Valendas, Carrera"
8581172,"Castrisch, vitg"
8581173,"Fideris, Arieschbach"
8581174,"Fideris, Strahlegg"
8581175,"Jenaz, Marktplatz"
8581176,"Schiers, Kirchgemeindehaus"
8581178,"Davos Frauenkirch, Landhaus"
8581180,"Appenzell, Kreuzhof"
8581181,"Appenzell, Adlerplatz"
8581182,"Appenzell, Hallenbad"
8581183,"Appenzell, Hirschberg Station"
8581185,"Morrens VD, place du village"
8581186,"Morrens VD, poste"
8581187,"Gstaad, Sportzentrum"
8581189,"Gstaad, Ober-Gstaad"
8581190,"Lantsch/Lenz, Sudem Vischnanca"
8581191,"Kaltbach, Refa"
8581192,"Conthey, centre commercial"
8581194,"Klosters, Dorf"
8581195,"Klosters, Bahnhof"
8581196,"Serneus, Dorf"
8581197,"Serneus, Walki"
8581199,"Serneus, Mezzaselva"
8581201,"Saas i.P., Ufm Ried"
8581202,"Saas i.P., Dorfplatz"
8581203,"Saas i.P., Old-Inn"
8581204,"Saas i.P., Waldhof"
8581207,"Trogen, Morgenlicht"
8581212,"Scuol, Schmelzra"
8581218,"Delémont, Home de la Promenade"
8581219,"Delémont, rue des Primevères"
8581220,"Delémont, Pré-Guillaume"
8581221,"Delémont, Usine à Gaz"
8581222,"Delémont, rue des Moissons"
8581223,"Delémont, rue des Bordgeais"
8581224,"Delémont, Sous-Mexique"
8581228,"Feldis/Veulden, Schulhaus"
8581231,"Delémont, Lemo SA"
8581234,"Delémont, Pont de Rossemaison"
8581235,"Delémont, rue du Poujet"
8581236,"Delémont, chemin du Palastre"
8581240,"Artore, Paese"
8581241,"Bellinzona, Ospedale"
8581242,"Bellinzona, Casa Greina"
8581243,"Bellinzona, Saleggi"
8581244,"Giubiasco, Seghezzone"
8581245,"Camorino, Villaggio"
8581246,"Kleinlützel, Niedermatt"
8581248,"Chiggiogna, Fedoccio"
8581249,"Airolo, Buco dei Cavalli"
8581251,"Arbedo, Chiesa"
8581252,"Arbedo, Casa Comunale"
8581256,"Camorino, Bivio Comelina"
8581257,"Giubiasco, alla Morobbia"
8581258,"Bellinzona, Via Vela"
8581259,"Bellinzona, Ramarro"
8581264,"Wollerau, Wächlen"
8581265,"Pfäffikon SZ, Löwen"
8581266,"Pfäffikon SZ, Rain"
8581267,"Freienbach, Grütze"
8581268,"Freienbach, Kirche"
8581269,"Freienbach, alte Post"
8581270,"Freienbach, Oechsli"
8581271,"Freienbach, Leutschen"
8581272,"Freienbach, Chrummen"
8581273,"Freienbach, Bahnhof SOB"
8581274,"Freienbach, Gehren"
8581275,"Wilen bei Wollerau, Eulen"
8581276,"Wilen bei Wollerau, Obereulen"
8581277,"Wilen bei Wollerau, Bahnhof"
8581278,"Wilen bei Wollerau, Schlyffi"
8581279,"Wollerau, Bahnhof"
8581280,"Wollerau, Sonnenberg"
8581281,"Wollerau, Untere Sihlegg"
8581283,"Saas-Balen, Edelweiss"
8581284,"Oberbuchsiten, Löwen"
8581285,"Egerkingen, Ramelen"
8581286,"Egerkingen, Zentrum"
8581287,"Egerkingen, Bifang"
8581288,"Egerkingen, Spirig"
8581289,"Neuendorf, Migros"
8581290,"Neuendorf, Schulhaus"
8581293,"Escholzmatt, Bahnhof"
8581294,"Windisch, Kunzareal"
8581297,"Dingenhart, Stählibuck"
8581298,"Vouvry, Les Bovairons"
8581299,"Sierre, Parc de Finges"
8581300,"Cadenazzo, Scuola Media"
8581302,"Faido, centro scolastico"
8581306,"Wabern, Kleinwabern"
8581307,"Ueberstorf, Dorfstrasse"
8581308,"Bremgarten AG, Meyerhof"
8581309,"Le Châble VS, La Condemine"
8581313,"Zeneggen, Schönegg"
8581315,"Bürchen, Hasel"
8581316,"Delémont, rue du stand"
8581317,"Piotta, Nord"
8581318,"Giornico, Parondino"
8581319,"Spiringen, Rütti"
8581320,"Neuenkirch, Lippenrüti"
8581321,"Isenthal, Luss"
8581322,"Buochs, Fadenbrücke"
8581323,"Sursee, Altstadt"
8581324,"Menzingen, Stalden"
8581325,"Menzingen, Harget"
8581326,"Alpnach Dorf, untere Feldstr."
8581327,"Toffen, Bahnhof"
8581330,"Jegenstorf, Zentrum"
8581331,"Ueberstorf, Hinterdorf"
8581333,"Stans, Kantonalbank"
8581334,"Saas-Grund, Niwi"
8581335,"Blatten b. Naters, Soll"
8581336,"Blatten b. Naters, Montanara"
8581344,"Boussens, village"
8581346,"Oberwil-Lieli, Bündtenmättli"
8581347,"Moosleerau, Unterdorf"
8581348,"Zizers, Stutz"
8581349,"Zizers, Rathaus"
8581350,"Zizers, Bild"
8581351,"Bern, Schanzenstrasse"
8581353,"Gempenach, Schoren"
8581354,"Vorimholz, Churchill Pub"
8581356,"Schönried, Schulhaus"
8581357,"Saanen, Halten"
8581358,"Saanen, Crestalta"
8581359,"Saanen, Gemeindeverwaltung"
8581360,"Gstaad, Unter-Gstaad"
8581361,"Unterseen, Birmse"
8581362,"Diemtigen, Friedhof"
8581363,"Balm b. Meiringen, Schulhaus"
8581364,"Balm b. Meiringen, Wirtschaft"
8581366,"Hausen b. Meiringen, Platz"
8581368,"Hausen b. Meiringen,Dorfbrunn."
8581369,"Meiringen, Gilli"
8581370,"Meiringen, Alpbach Parkplatz"
8581371,"Meiringen,Alpbach Sportanlagen"
8581372,"Willigen, Klinik Reichenbach"
8581373,"Meiringen, Hallenbad"
8581374,"Meiringen, Kirchgemeindehaus"
8581375,"Meiringen, Luftseilbahn"
8581376,"Meiringen, Molki"
8581380,"Fully, Le Chenil"
8581381,"Grimentz, Carovilla"
8581382,"Rüschegg Gambach, Linde"
8581385,"Oberscherli, Haltlirain"
8581386,"Niederscherli, Burisholzweg"
8581387,"Niederscherli, Halten"
8581393,"Mörschwil, Fahrn"
8581394,"Mörschwil, Kirche"
8581395,"Mörschwil, Altes Gemeindehaus"
8581396,"Mörschwil, Bitzi"
8581397,"Mörschwil, Lantschen"
8581398,"Mörschwil, Alberenberg"
8581399,"Rehetobel, Ausserkaien"
8581400,"Sion, Pénitencier"
8581401,"Herisau, Heinrichsbad"
8581402,"Herisau, Kaserne"
8581403,"Oberegg AI, Bäumen"
8581406,"Uerschhausen, Dorf"
8581407,"Balm b. Meiringen, Brücke"
8581409,Trüttlikon
8581410,"Oberwil TG, Dorf"
8581411,"Miglieglia, Bisada"
8581417,"Wädenswil, Campus Grüental"
8581418,"Oberschlatt TG, Fallentor"
8581424,"Oberbüren, Staubhusen"
8581425,"Oberbüren, Kloster Glattburg"
8581427,"Oberbüren, Werkhof"
8581428,"Ortschwaben, Schulhaus"
8581429,"Servion, Grange Rouge"
8581436,"Pfäfers, Wiesli"
8581437,"Neyruz-sur-Moudon, collège"
8581438,"Lunden, ufm Tobel"
8581440,"Serneus, Pagrüeg"
8581441,"Saas i.P., Mülitobel"
8581442,"Saas i.P., Haus Fluor"
8581443,"Küblis, Prada"
8581444,"Ettingen, Bahnhof (Bus)"
8581445,"Sursee, Möbel Ulrich"
8581446,"Leytron, Sommet du Village"
8581447,"Leytron, Union"
8581448,"Leytron, Haut de Dugny"
8581449,"Ettingen, Oberdorf"
8581450,"Hofstetten SO, Ettingerstrasse"
8581452,"Serneus, Gruoba"
8581463,"Branson, Pont du Rhône"
8581465,"Seseglio, Centro sportivo"
8581466,"Sarnen, Kernserstrasse"
8581467,"Sarnen, Schatzli"
8581468,"Oberwilen, Mätteli"
8581469,"Sursee, Frieslirain"
8581471,"Seseglio, Paese"
8581472,"Unterbach BE, Garage Egger"
8581473,"Unterbach BE, Unterheid"
8581474,"Unterbach BE, Stägmad"
8581475,"Unterbach BE, Flugplatz"
8581476,"Unterbach BE, Rössli"
8581479,"Balm b. Meiringen, Zaunstrasse"
8581480,"Flums, Kirchplatz"
8581481,"Rorschach Stadt, Bahnhof"
8581483,"Rorschach, Ost"
8581484,"Rorschacherberg, Seebleiche"
8581486,"Rorschacherberg, Hörnlibuck"
8581487,"Staad SG, Hafen"
8581488,"Staad SG, Speck"
8581489,"Altenrhein, Flugplatz"
8581490,"Altenrhein, Dorf"
8581491,"Altenrhein, Am Rhein"
8581492,"Altenrhein, Hegi"
8581493,"Thal, Buriet"
8581494,"Rheineck, Schwimmbad"
8581502,"Willisau, Chrüzhof"
8581504,"Oberdorf NW, Schulhaus"
8581505,"Büren NW, Kirchenplatz"
8581508,"Altenrhein, Markthalle"
8581509,"Altenrhein, Schulhaus"
8581510,"Mauborget, anc. poste"
8581511,"Romairon, collège"
8581512,"St-Cierges, Transformateur"
8581513,"Moudon, Chalet-Blanc"
8581514,"Thierrens, Le Planchy"
8581516,"Vals, Peilerrank"
8581517,"Obersaxen, Cavrida"
8581518,"Ried-Brig, Bleiken"
8581519,"Stans, Engelbergstrasse"
8581520,"Oberdorf NW, Wilrank"
8581521,"Oberdorf NW, Kaserne"
8581522,"Büren NW, Mühleplatz"
8581523,"Gerlikon, Dorf"
8581524,"Niederwil TG, Dorf"
8581526,"Habkern, Lombachbrücke"
8581527,"Hünikon (Neftenbach), Vontobel"
8581528,"Sarnen, Bitzighofen"
8581529,"Oeschgen, Brückenwaage"
8581530,"Münchwilen AG, Wendeplatz"
8581531,"Staad SG, Bahnhof"
8581532,"Hettlingen, Bahnhof"
8581533,"Vals, Therme"
8581534,"Baar, Kreuzplatz"
8581535,"Flaach, Unterdorf"
8581536,"Dägerlen, Oberwil"
8581537,"Dägerlen, Berg"
8581538,"Uster, Seeweg"
8581539,"Uster, Apothekerstrasse"
8581540,"Uster, Wildsbergstrasse"
8581541,"Uster, Jungholz"
8581542,"Uster, Burgstrasse"
8581543,"Uster, Krone"
8581544,"Uster, Bildungszentrum"
8581545,"Uster, Jugendhaus"
8581546,"Uster, Nossikon"
8581547,"Uster, Herracher"
8581548,"Uster, Poststrasse"
8581549,"Oeschgen, Gemeindehaus"
8581550,"Oeschgen, Hinterdorf"
8581551,"Bellinzona, Via Pellandini"
8581553,"Maladers, Tumma"
8581555,"Unterbach BE, Rollfeld"
8581556,"Habkern, Steinacker"
8581558,"St-Maurice VS, Midi"
8581559,"Brienz BE, Glyssibach"
8581560,"Brienzwiler, Schlüssel"
8581561,"Domat/Ems, Plaz"
8581562,"Meiringen, Altersheim"
8581563,"Muri AG, Luzernstrasse"
8581564,"Fehraltorf, Undermüli"
8581565,"Eison, La Crettaz"
8581566,"Rehetobel, Nasen"
8581567,"Müstair, Clostra Son Jon"
8581568,"Luven, Sut vitg"
8581570,"Stilli, Aarebrücke"
8581571,"Brienzwiler, Bifing"
8581572,"Wädenswil, Rötiboden"
8581573,"Wädenswil, Hallenbad/Frohmatt"
8581574,"Bellinzona, Espocentro"
8581575,"Nods, La Ruine"
8581576,"Vicosoprano, Plazza"
8581577,"Morteratsch, Abzweigung"
8581578,"Zernez, Center dal Parc Naziun"
8581579,"Sorico, Biffi"
8581580,"Gera Lario, Chiesa"
8581581,"Domaso, Porto"
8581582,"Gravedona, Strada principale"
8581583,"Dongo, Monumento"
8581584,"Oberdorf NW, Schulhausstrasse"
8581585,"Pfäffikon ZH, Frohwies"
8581586,"S. Antonino, Via Stazione"
8581587,"S. Antonino, Lati"
8581588,"S. Antonino, Via Serrai"
8581590,"Buchegg, Blumenhaus"
8581591,Chappelbodenbrücke
8581592,"Hausen b. Meiringen,Summerauli"
8581593,"Uzwil, Coop"
8581594,"St. Urban, Sonnhaldenhof"
8581595,"S. Antonino, Paese"
8581596,"Morbio Superiore, zona Ronco"
8581597,"Lugano, Studio Radio"
8581598,"Castrisch, Schleps"
8581599,"Valendas, Carstulien"
8581600,"Waltensburg/Vuorz, Mt. S.Gieri"
8581601,"Pfäfers, Schwattenfall"
8581602,"Pfäfers, Altes Bad"
8581604,"Maienfeld, Im Loretscher"
8581605,"Seewis-Pardisla, Pardisla"
8581606,"Oberschan, Bettlerstein"
8581608,"Mels, Fabrik"
8581609,"Jenins, Sonne"
8581610,"Oppens, La Tuilière"
8581611,"Elgg, Dorf"
8581612,"Elgg, Obergasse"
8581613,"Elgg, Bahnhof"
8581614,"Thundorf, Brückenwaage"
8581615,"Stettfurt, Freudenberg"
8581616,"Stettfurt, Köll"
8581617,"Stettfurt, Vorstadt"
8581618,"Schönholzerswilen, Kirche"
8581619,"Weinfelden, vorderes Bachtobel"
8581620,"Opfershofen TG, Dorf"
8581621,"Buhwil, Oberdorf"
8581622,"Rorschacherberg, Bachwies"
8581623,"Hägglingen, Altersheim"
8581624,"Hägglingen, Huematten"
8581625,"Concise, La Raisse"
8581626,"Visperterminen, Toppi"
8581627,"Messen, Schulhaus"
8581631,"Montagny-les-Monts, croisée"
8581632,"Mannens, poste"
8581633,"Grandsivaz, village"
8581635,"Cousset, gare"
8581636,"Montagny-la-Ville, auberge"
8581638,"Montagny-les-Monts, collège"
8581639,"Schneisingen, Oberdorf"
8581641,"Wohlen AG, Schützenmatt"
8581644,"Paradiso, Stazione/Scuole"
8581645,"Beatenberg, Schorren"
8581646,"Grancia, Centro Commerciale 2"
8581647,"Cappella-Agnuzzo, Stazione"
8581648,"Jenaz, Bahnhof"
8581649,"Summaprada, Dorf"
8581650,"Cazis, Bündner Arena"
8581651,"Cazis, Dorf"
8581652,"Cazis, Abzw. Klinik Beverin"
8581654,"Paradiso, Riva Paradiso"
8581655,"Paradiso, Piscina"
8581656,"Jenaz,Rosengarten/Schulanlagen"
8581658,"Geltwil, Dorf"
8581659,"Féchy, Auberge"
8581660,"Gilly-Bursinel, gare sud"
8581662,"Zumholz, Abzweigung"
8581664,"Zumholz, Guggersbachbrücke"
8581666,"Bonstetten, Lätten"
8581667,"Waldstatt, Dorf"
8581668,"Valens, Sandgrueb"
8581669,"Muri AG, Kreisel"
8581670,"Muri AG, im Roos"
8581672,"Dully, St-Bonnet"
8581673,"Niederweningen, Dorf"
8581674,"Horgenberg, Widenbach"
8581675,"Altnau, Schmitteweg"
8581676,"Altnau, Unterdorf"
8581677,"Altnau, Seezelgstrasse"
8581678,"Güttingen, Dorf"
8581680,"Kreuzlingen, Remisbergstrasse"
8581681,"Kreuzlingen, Gaissbergstrasse"
8581682,"Kreuzlingen, Möösliweg"
8581683,"Lengwil, Bahnhof"
8581684,"Lengwil, Dorf"
8581686,"Piotta, Bivio Funicolare Ritom"
8581687,"Sternenberg, Sunnenbad"
8581688,"Sternenberg, Kirche"
8581690,"Kreuzlingen, Fliegaufstrasse"
8581691,"Wildberg, Schalchen"
8581692,"Tägerwilen, Glaserstrasse"
8581693,"Tägerwilen, Zentrum"
8581694,"Konstanz, Zähringerplatz"
8581695,"Konstanz, Marktstätte"
8581696,"Kreuzlingen, Hauptzoll"
8581697,"Kreuzlingen, Helvetiaplatz"
8581698,"Kreuzlingen, Sonnenweg"
8581699,"Scherzingen, Rohrenzelg"
8581700,"Landschlacht, Blindenzentrum"
8581701,"Winterthur, Rosenberg"
8581702,"Oberhofen TG, Dorf"
8581703,"Dettighofen (Lengwil), Dorf"
8581704,"Lengwil, Ekkharthof"
8581705,"Bottighofen, Hinterdorf"
8581706,"Altnau, Bahnhof"
8581707,"Konstanz, Sternenplatz"
8581708,"Konstanz, Konzilstrasse"
8581710,"Lachen SZ, Eschenweg"
8581711,"Lachen SZ, Kapelle"
8581712,"Lachen SZ, Schlössliweg"
8581713,"Faido, Birreria"
8581714,"Biasca, Centro/Borgo"
8581715,"Biasca, al Ponte"
8581717,"Kreuzlingen, Seepark"
8581718,"Scherzingen, Kirche"
8581719,"Baden, Rütihof Bohnacker"
8581721,"Biasca, Prada"
8581722,"Schwellbrunn, Tobelacker"
8581723,"Visp, Kulturzentrum La Poste"
8581724,"Visp, Forsthaus"
8581727,"Delémont, Parc Gros-Pré"
8581729,"Kippel, Altersheim"
8581730,"Baden, Rütihof Moosstrasse"
8581731,"Kleinlützel, Schulhaus"
8581732,"Kleinlützel, Huggerwald"
8581733,"Kleinlützel, Stollen"
8581735,"Dicken b Dgh, Schwindel"
8581737,"Andwil SG, Linden"
8581740,"Heiden, Asylstrasse"
8581741,"Waldstatt, Hirschenkreuzung"
8581742,"Quinto, Scruengo TCS"
8581743,"Quinto, Scruengo Paese"
8581744,"Wengi b. Büren, Friedhof"
8581745,"Wichtrach, Bernstrasse"
8581746,"Willerzell, Bodenmattli"
8581748,"Habkern, Städeli"
8581749,"Brugg AG, Bahnhof/Campus"
8581750,"Cudrefin, La Sauge"
8581751,"Cerentino, Bivio Corsopra"
8581752,"Prutz, Schwimmbad"
8581753,"Ried im Oberinntal, Seilbahn"
8581754,"Tösens, Steinbrücke"
8581755,"Winterthur, Hegi im Gern"
8581756,"Odogno, Piana"
8581757,"Münsterlingen, Nonnenpförtli"
8581758,"Steckborn, Feldbach"
8581759,"Utzenstorf, Koppigenstrasse"
8581760,"Münsingen, Erlenauweg"
8581761,"Bätterkinden, Sternen"
8581762,"Hindelbank, Brunnenhof"
8581763,"Koppigen, Schwimmbad"
8581764,"Koppigen, Stöck"
8581765,"Rubigen, Beitenwil"
8581766,"Gnosca, rifugio animali"
8581767,"Bouveret, école des Missions"
8581768,"Rhäzüns, Mineralquelle"
8581769,"Englisberg, Neuhaus"
8581770,"Humlikon, Schulweg"
8581771,"Tenero, Brere"
8581772,"Mels, Hallenbad"
8581773,"Engelburg, Abzw. Spisegg"
8581774,"Abtwil SG, Säntispark"
8581776,"Abtwil SG, Zentrumspark"
8581777,"Abtwil SG, Wiesenbach/Cinedome"
8581778,"Tenero, Centro Commerciale"
8581779,"Pfäffikon ZH, Steinwiesstrasse"
8581780,"Bülach, Grampenweg"
8581781,"Nax, La Crettaz"
8581782,"Lyss, Hirschenplatz"
8581783,"Hardern, Hauptstrasse"
8581784,"Uetendorf, Schürhus"
8581785,"Uetendorf, Gibliz"
8581787,"Uetendorf, Hofmättli"
8581788,"Uetendorf, Fliederweg"
8581789,"Uetendorf, Mehrzweckhalle Bach"
8581790,"Uetendorf, Allmendstrasse"
8581791,"Rubigen, Wydenhof"
8581792,"Vielbringen, Chäsi"
8581793,"Uetendorf, Walalpweg"
8581794,"Uetendorf, Jungfraustrasse"
8581795,"Uetendorf, TUS"
8581796,"Eglisau, Steinboden"
8581798,"Vielbringen, Schulhaus"
8581799,"Gurzelen, Kreuz"
8581800,"Gurzelen, Schulhaus"
8581801,"Gurzelen, Obergurzelen"
8581802,"Uetendorf, Bahnhof"
8581803,"Uetendorf, Stiftung U.-Berg"
8581804,"Montagny, Les Arbognes"
8581809,"Kreuzlingen Bernrain, Bahnhof"
8581810,"Engwilen, Hauptstrasse"
8581811,"Corban, Sous-Vassa"
8581812,"Kriens, Alpenstrasse"
8581813,"Wiggen, Unterbach"
8581814,"Escholzmatt, Riedgasse"
8581815,"Delémont, Sainte-Catherine"
8581816,"Sent, Tuffera"
8581817,"Ardez, Bröl"
8581818,"Tschlin, Terza Storta"
8581819,"Vaduz, Lettstrasse"
8581820,"Vaduz, Rheinparkstadion"
8581821,"Vaduz, Alte Rheinbrücke"
8581825,"Gilly-Bursinel, gare nord"
8581827,"Delémont, rue des Martins"
8581828,"Delémont, Chapelle Montcroix"
8581829,"Kleinlützel, Ring"
8581830,"Geltwil, Isenbergschwil"
8581831,"Geltwil, Schulhaus"
8581832,"Grandgourt, gare"
8581833,"Courgenay, Petite Gilberte"
8581834,"Courtemaîche, gare"
8581835,"Boncourt, gare"
8581836,"Courchavon, gare"
8581837,"Courtételle, Courtemelon"
8581838,"Delémont, rue St-Randoald"
8581839,"Rüfenacht, Schlössli"
8581840,"Walzenhausen, Allmendsberg"
8581841,"Triesen, Sonnenkreisel"
8581842,"Schellenberg, Sägaplatz"
8581843,"Eiken, Post"
8581844,"Varenzo, Paese"
8581846,"Konstanz, Schweizer Bahnhof"
8581848,"Laufen, Kantonsspital"
8581849,"Laufen, Stedtli"
8581850,"Schlatt TG, Bistro"
8581851,"Weinfelden, Humana"
8581852,"Visp, Bahnhof Nord"
8581859,"Rüfenacht, Längimoos"
8581860,"Rüfenacht, Sperlisacher"
8581862,"St. Niklausen OW, Haueti"
8581863,"Pratval, Gemeindehaus"
8581864,"Cazis, Siedlung Realta"
8581865,"Zwischenflüh, Allmiried"
8581866,"Müstair, cunfin"
8581867,"Taufers i.M./Tubre, Grenze"
8581868,"Taufers i.M./Tubre,St.Nikolaus"
8581869,"Taufers, Rifair/Tubre, Rivaira"
8581870,"Laatsch/Laudes, Calvenbrücke"
8581872,"Mals, Bahnhof/Malles, stazione"
8581876,"Glurns/Glorenza, Tauferer Tor"
8581882,"Wohlen AG, Durisolstrasse"
8581883,"Wohlen AG, Allmendstrasse"
8581884,"Wohlen AG, Planzer"
8581885,"Kreuzlingen, Karussell"
8581886,"Kreuzlingen, Finkernstrasse"
8581887,"Rodels-Realta, Abzw. Bahnhof"
8581888,"Delémont, Centre la Blancherie"
8581890,"Delémont, rue Merett-Oppenheim"
8581892,"Wangen SZ, alte Post"
8581894,"Gordola, Gaggiole Sopra"
8581895,"Ins, West"
8581896,"Chur, Giacomettistrasse"
8581897,"Münsingen, Lindenweg"
8581898,"Villarsel-le-Gibloux, Bugnon"
8581899,"Recolaine, La Filature"
8581901,"Parpan, Obertor/Heimberg"
8581902,"St-Germain (Savièse), garage"
8581903,"Eschenbach SG, Bildstöckli"
8581904,"Worb Dorf, Bahnhofstrasse"
8581907,"Würenlingen, Kuhgässli"
8581908,"Willigen, Unterdorf"
8581909,"Corcelles BE, village"
8581910,"Mühledorf BE, Müliacher"
8581911,"Sagogn, Carnetg"
8581912,"Crémines, centre du village"
8581914,"Bussigny VD, gare"
8581915,"Schattenhalb, Müör"
8581916,"Bussigny VD, Condémine"
8581917,"Bussigny VD, Collège de Dallaz"
8581918,"Bussigny VD,ch.du Grand-Record"
8581919,"Bussigny VD, ch. de Bellevue"
8581920,"Bussigny VD, ch. de la Sauge"
8581921,"Bussigny VD, pl. du Vieux-Four"
8581922,"Bussigny VD, ch. de Riettaz"
8581924,"Bussigny VD, route de Sullens"
8581927,"Gland, Borgeaud"
8581928,"Gland, Riant-Coteau"
8581930,"Gland, Mauverney"
8581931,"Weisstannen, Vorsiez"
8581935,"Gland, gare sud"
8581936,"Gland, Montoly"
8581940,"Gland, Sous-les-Vignes"
8581942,"Moiry VS, glacier"
8581943,"Thierrens, gare routière"
8581945,"Salenstein, Dorf"
8581946,"Hüttwilen, Oberdorf"
8581947,"Arenenberg, Schloss"
8581948,"Schöftland, Holzikerstrasse"
8581949,"Kaisten, Lümberg"
